Date,Year,Month,Day,Tair-max,Tair-min,RHmax,RHmin,U3,Rain,Radiation,ET0
7/28/2007,2007,7,28,25.565,20.146,99.946,82.422,2.099160833,0.50315,101.2623879,2
7/29/2007,2007,7,29,22.881,19.966,100,91.143,2.275133333,11.83913,67.17333333,1.3
7/30/2007,2007,7,30,27.302,19.439,100,73.826,2.162419167,3.2878,181.4581429,3.3
7/31/2007,2007,7,31,25.85,21.124,100,77.316,2.947770833,4.33024,164.3201292,3
8/1/2007,2007,8,1,28.735,19.868,100,75.525,2.531572917,0.25149,159.3086125,3.1
8/2/2007,2007,8,2,28.11,19.128,100,69.829,1.657987917,0,283.6321858,4.7
8/3/2007,2007,8,3,28.599,19.953,100,69.183,2.757225417,0,226.1001404,4.1
8/4/2007,2007,8,4,32.08,21.73,96.847,58.535,4.130704167,0,289.9433333,5.9
8/5/2007,2007,8,5,28.752,20.957,99.218,79.861,1.218007083,0,155.7208404,2.9
8/6/2007,2007,8,6,32.627,20.482,100,66.824,2.06217,0,221.0503833,4.3
8/7/2007,2007,8,7,26.171,20.061,99.068,77.776,2.810316667,3.2985,154.205775,2.8
8/8/2007,2007,8,8,29.275,20.81,100,72.095,2.67809625,0.25149,169.1055792,3.4
8/9/2007,2007,8,9,32.572,19.914,100,59.135,1.868397917,0.25149,289.9157208,5.3
8/10/2007,2007,8,10,33.406,19.163,96.811,53.273,3.513958333,0,284.1024992,6
8/11/2007,2007,8,11,34.097,20.302,95.492,47.761,2.738670417,0,282.98164,6
8/12/2007,2007,8,12,28.938,20.841,100,76.098,2.4402225,0,176.1816246,3.3
8/13/2007,2007,8,13,35.237,20.257,100,41.547,2.866991667,0,276.4934354,6.2
8/14/2007,2007,8,14,35.493,20.652,80.827,38.33,2.2061625,0,279.49946,6.2
8/15/2007,2007,8,15,28.915,19.345,94.312,64.594,2.289007917,0,187.8455654,3.7
8/16/2007,2007,8,16,25.854,20.393,100,82.849,2.611688333,4.79808,117.0437104,2.2
8/17/2007,2007,8,17,31.404,19.916,100,51.53,2.60792125,0.25149,201.2103583,4.4
8/18/2007,2007,8,18,30.276,19.762,97.744,61.334,4.268544583,0,246.19935,4.9
8/19/2007,2007,8,19,30.652,20.45,98.991,58.37,3.390783333,0,211.4829708,4.5
8/20/2007,2007,8,20,34.317,19.897,100,58.688,3.207741667,0,213.7430583,4.9
8/21/2007,2007,8,21,32.316,17.313,100,52.121,3.08888125,0,254.9043625,5.2
8/22/2007,2007,8,22,30.494,17.392,100,59.432,8.736201565,78.57428,163.2941042,4.9
8/23/2007,2007,8,23,26.098,18.368,100,67.3,3.382283333,3.27634,195.3791583,3.5
8/24/2007,2007,8,24,20.794,17.196,100,87.377,1.919637917,0.75455,78.4257375,1.4
8/25/2007,2007,8,25,23.604,14.576,100,72.956,1.626440417,0.25149,134.7778958,2.3
8/26/2007,2007,8,26,30.777,18.701,95.892,65.154,4.471908333,0.25149,224.5777542,4.6
8/27/2007,2007,8,27,32.937,21.912,86.244,46.28,4.655679167,0,265.2202667,6.5
8/28/2007,2007,8,28,30.804,19.367,97.721,57.711,3.78005375,24.65713,203.7821342,4.5
8/29/2007,2007,8,29,22.033,16.438,100,80.627,2.874522083,0,96.13926292,1.8
8/30/2007,2007,8,30,24.614,13.274,100,56.033,1.0174425,0.25149,263.6456575,3.8
8/31/2007,2007,8,31,26.889,13.617,100,62.174,2.25263125,0,247.6462679,3.9
9/1/2007,2007,9,1,27.25,15.248,96.692,52.686,3.016095833,0,255.3204604,4.5
9/2/2007,2007,9,2,29.212,13.883,96.512,51.4,2.328325,0,223.8864408,4.2
9/3/2007,2007,9,3,29.327,14.509,94.948,43.205,2.6475625,0,246.5218679,4.8
9/4/2007,2007,9,4,29.528,14.252,96.546,43.509,2.904808333,0,245.8355042,4.9
9/5/2007,2007,9,5,29.707,17.034,100,55.923,3.3527125,0,227.1266458,4.4
9/6/2007,2007,9,6,26.972,17.911,99.604,74.209,3.324470833,25.607,91.93343333,2.2
9/7/2007,2007,9,7,24.621,14.833,99.86,52.638,2.627479167,0,254.1388342,4
9/8/2007,2007,9,8,26.406,11.377,100,53.326,2.331082917,0,230.459795,3.8
9/9/2007,2007,9,9,17.278,11.275,93.102,71.5,4.463229167,0,105.6678792,2
9/10/2007,2007,9,10,13.724,7.7558,100,79.304,3.331654167,6.29136,73.55237083,1.2
9/11/2007,2007,9,11,23.723,6.9848,100,47.341,2.531929167,0.25149,251.2303367,3.8
9/12/2007,2007,9,12,26.031,8.527,97.921,41.187,3.689716667,0,237.4633192,4.6
9/13/2007,2007,9,13,19.562,9.4597,94.412,51.433,3.857583333,0,222.5662875,3.4
9/14/2007,2007,9,14,15.997,6.12,86.989,40.709,2.745891667,0,190.6349363,2.9
9/15/2007,2007,9,15,12.341,5.423,99.716,73.356,3.5152925,0,85.8364175,1.4
9/16/2007,2007,9,16,24.406,6.76,100,69.185,2.496920833,0,144.7424054,2.4
9/17/2007,2007,9,17,30.402,17.888,98.619,45.467,5.138695833,22.0067,194.0565833,5.1
9/18/2007,2007,9,18,25.963,14.14,99.96,65.213,3.986258333,1.50981,101.1223671,2.6
9/19/2007,2007,9,19,24.912,9.8859,100,54.914,3.065816667,0.25149,226.6782721,3.6
9/20/2007,2007,9,20,30.645,18.916,99.693,52.94,5.05835,0,210.9580625,4.8
9/21/2007,2007,9,21,26.809,13.161,89.056,40.673,4.548929167,0,157.1196458,4.5
9/22/2007,2007,9,22,26.572,5.8158,99.62,32.287,2.7342425,0,220.3499208,4.3
9/23/2007,2007,9,23,29.63,18.947,97.763,43.446,4.688883333,0,209.1879167,5
9/24/2007,2007,9,24,28.184,13.976,94.894,53.478,4.482379167,9.43999,149.0682771,3.9
9/25/2007,2007,9,25,19.494,9.6909,89.084,46.129,3.56197125,0,217.0714246,3.4
9/26/2007,2007,9,26,23.866,6.5048,100,39.976,2.7071625,0,204.34588,3.6
9/27/2007,2007,9,27,26.449,7.9391,94.472,22.728,2.6002675,0,219.3135113,4.4
9/28/2007,2007,9,28,27.771,6.7719,89.805,36.907,4.038026667,0,184.2821313,4.7
9/29/2007,2007,9,29,28.009,18.383,72.199,48.379,7.248441667,0,151.075625,5.6
9/30/2007,2007,9,30,26.761,10.764,91.657,41.431,5.993291667,1.5112,133.8469917,4.7
10/1/2007,2007,10,1,25.876,5.4466,98.8,34.101,3.10027875,0,201.7598708,4.1
10/2/2007,2007,10,2,22.544,8.4694,96.264,33.854,5.221575,6.0916,195.3583179,4.3
10/3/2007,2007,10,3,25.934,5.4951,96.187,32.233,3.493729167,0,202.8551875,4.3
10/4/2007,2007,10,4,25.047,10.612,100,76.829,2.980516667,38.91116,69.06982917,1.7
10/5/2007,2007,10,5,31.351,17.338,96.238,44.859,4.897733333,0.25149,189.77175,5
10/6/2007,2007,10,6,29.575,20.541,90.939,56.487,5.888654167,0,181.0647208,4.5
10/7/2007,2007,10,7,22.934,9.3428,100,85.18,5.007954167,33.77019,36.75027083,1.1
10/8/2007,2007,10,8,22.676,7.4306,99.189,33.197,2.905197917,1.2582,195.0196292,3.4
10/9/2007,2007,10,9,25.74,9.2445,88.495,31.421,2.115441667,0,199.8879875,3.5
10/10/2007,2007,10,10,16.922,5.3548,95.417,44.5,2.163841667,0,190.2598579,2.4
10/11/2007,2007,10,11,18.076,2.2871,100,46.061,2.159683333,0,175.8040692,2.3
10/12/2007,2007,10,12,20.873,7.6329,95.913,62.374,1.773557083,0.25149,117.21755,1.9
10/13/2007,2007,10,13,16.193,13.282,97.056,83.675,3.780170833,0.25149,24.49433208,0.8
10/14/2007,2007,10,14,15.737,13.429,100,89.642,2.846245833,24.97612,27.83508333,0.6
10/15/2007,2007,10,15,13.894,7.6972,100,89.438,5.184270833,6.54836,52.473875,0.8
10/16/2007,2007,10,16,17.465,6.6287,93.056,53.541,2.817345833,0,161.8917492,2.2
10/17/2007,2007,10,17,18.819,10.805,100,79.758,3.191700417,21.72936,75.69084417,1.3
10/18/2007,2007,10,18,12.011,8.8249,100,76.719,6.280079167,14.09362,37.54554167,1
10/19/2007,2007,10,19,19.282,5.2066,80.287,32.582,3.947633333,0,175.5099,3.4
10/20/2007,2007,10,20,23.09,8.3577,80.967,37.591,3.108116667,0,168.8192875,3.3
10/21/2007,2007,10,21,13.491,8.4021,87.063,65.521,6.904816667,0,36.67270458,1.8
10/22/2007,2007,10,22,14.709,2.4201,89.353,32.542,4.163525,0,169.2891417,2.8
10/23/2007,2007,10,23,22.384,0.56825,88.562,33.797,3.365741667,0,166.4146163,3.4
10/24/2007,2007,10,24,15.26,4.2108,93.516,34.956,2.0275025,0,164.1312625,2
10/25/2007,2007,10,25,15.578,0.81864,90.734,31.709,2.279808333,0,155.1920763,2.2
10/26/2007,2007,10,26,16.181,-1.2113,93.995,30.563,1.583642083,0,158.1233704,1.9
10/27/2007,2007,10,27,12.699,2.5541,85.652,26.028,3.903114583,0,153.2123025,2.6
10/28/2007,2007,10,28,15.238,-0.09825,85.769,39.059,3.840075,0,144.2786838,2.5
10/29/2007,2007,10,29,20.97,1.9862,100,43.672,3.699279167,0,147.3862833,2.8
10/30/2007,2007,10,30,22.171,7.3155,95.131,40.832,5.067258333,0,128.4973167,3.4
10/31/2007,2007,10,31,12.154,0.46115,79.141,25.006,6.7164875,1.0546,147.4391171,3.2
11/1/2007,2007,11,1,13.629,-3.6738,87.128,26.025,4.331158333,0,145.5070167,2.8
11/2/2007,2007,11,2,12.93,1.0822,74.105,27.676,5.101133333,0,141.4278446,2.9
11/3/2007,2007,11,3,16.064,-3.6946,83.677,28.549,4.637141667,0,134.8650792,3.1
11/4/2007,2007,11,4,21.659,-1.7473,87.786,20.162,3.561983333,0,140.56845,3.7
11/5/2007,2007,11,5,9.469,-2.1777,67.871,30.037,7.268195833,0,131.0481979,2.9
11/6/2007,2007,11,6,5.7549,-5.9831,87.704,34.977,2.7507125,0,133.2100971,1.4
11/7/2007,2007,11,7,14.202,-5.5747,88.027,32.724,3.91735,0,117.7156129,2.4
11/8/2007,2007,11,8,15.882,2.2105,85.085,35.61,2.309458333,0,128.3981025,1.9
11/9/2007,2007,11,9,15.12,0.95434,92.896,38.033,2.4415375,0,129.9189608,1.8
11/10/2007,2007,11,10,18.433,1.1658,94.349,63.96,4.896779167,0,98.63256417,1.9
11/11/2007,2007,11,11,20.349,5.7768,100,48.482,3.065754167,3.39571,105.2040354,2.1
11/12/2007,2007,11,12,11.148,-0.33631,77.937,28.725,3.877533333,0,74.02669583,2.2
11/13/2007,2007,11,13,18.022,-0.79167,84.81,28.857,5.459079167,0,120.4363475,3.5
11/14/2007,2007,11,14,11.247,-0.15119,58.691,20.514,8.381066667,0.25149,119.0522008,3.7
11/15/2007,2007,11,15,10.465,-4.9157,73.878,24.179,4.498204167,0,128.5327458,2.4
11/16/2007,2007,11,16,18.324,-2.2379,67.106,17.487,2.9929625,0,125.4408375,2.9
11/17/2007,2007,11,17,20.166,0.94082,76.17,19.674,2.205904167,0,113.1590608,2.5
11/18/2007,2007,11,18,17.282,3.4469,84.395,38.076,2.8406625,0,96.62126667,2.1
11/19/2007,2007,11,19,25.647,5.7263,80.54,17.424,2.91115,0,120.3681442,3.5
11/20/2007,2007,11,20,6.161,1.0124,100,54.017,7.250791667,0,26.36449083,1.3
11/21/2007,2007,11,21,0.75149,-8.8718,95.557,68.839,7.953479167,0,54.79666958,0.8
11/22/2007,2007,11,22,-0.16288,-10.874,93.26,51.368,3.0655,0,115.1999725,0.8
11/23/2007,2007,11,23,1.6972,-11.944,98.754,51.906,3.985458333,0,85.59229583,0.9
11/24/2007,2007,11,24,2.8142,-6.0468,99.289,76.971,3.388883333,0,73.158325,0.5
11/25/2007,2007,11,25,8.217,-8.5863,97.909,42.84,3.750170833,0,116.3075363,1.4
11/26/2007,2007,11,26,6.4522,-4.9699,92,46.926,3.463875,0,97.56215542,1.2
11/27/2007,2007,11,27,11.085,-6.7482,95.341,44.819,4.364995833,0,85.8373625,1.7
11/28/2007,2007,11,28,6.1589,-6.6502,87.076,35.506,5.190595833,0.25149,70.95002667,1.7
11/29/2007,2007,11,29,9.2658,-8.0435,83.556,24.632,5.156020833,0,77.13687125,2.3
11/30/2007,2007,11,30,-3.3151,-10.728,89.262,41.619,4.60885,0,82.05816333,0.9
12/1/2007,2007,12,1,0.56944,-3.7865,100,50.316,2.738791667,15.60036,9.314979167,0.6
12/2/2007,2007,12,2,-2.2473,-7.2539,97.127,79.735,4.099,0,73.69016083,0.4
12/3/2007,2007,12,3,8.7688,-6.8968,95.466,58.026,3.476,0,91.84672917,1.1
12/4/2007,2007,12,4,11.596,-0.46259,93.389,59.464,3.144208333,0,76.89441667,1.2
12/5/2007,2007,12,5,7.2183,-7.328,93.414,74.79,4.121583333,0.7666,42.26449292,0.8
12/6/2007,2007,12,6,-2.1829,-7.0856,98.357,88.105,2.747416667,3.77308,29.71562917,0.3
12/7/2007,2007,12,7,-1.9629,-4.0035,100,90.132,2.584958333,0,42.36665833,0.3
12/8/2007,2007,12,8,-4.208,-11.067,96.284,77.359,4.447583333,0,26.36915,0.4
12/9/2007,2007,12,9,15.96,-11.472,95.832,90,2.366208333,0,53.18447917,0.5
12/10/2007,2007,12,10,16.38,-8.93,98.3,89.4,2.800666667,3.52541,44.84083333,0.6
12/11/2007,2007,12,11,-1.931,-4.979,99.3,87.8,3.328125,1.25762,41.19958333,0.3
12/12/2007,2007,12,12,-4.559,-8.31,99,93.1,3.088125,0,67.62583333,0.2
12/13/2007,2007,12,13,0.33879,-8.9632,96.2,76.925,3.180625,0.25149,99.46290833,0.4
12/14/2007,2007,12,14,-4.2094,-11.186,96.132,81.691,3.516875,0,51.15184375,0.3
12/15/2007,2007,12,15,-5.2546,-12.548,96.613,86.227,3.538166667,0,70.52564292,0.3
12/16/2007,2007,12,16,-4.4797,-16.38,95.158,74.045,3.325541667,0,82.22869,0.4
12/17/2007,2007,12,17,-1.2436,-14.103,99.487,77.835,2.799958333,0,79.6311625,0.4
12/18/2007,2007,12,18,2.8687,-9.2764,99.637,72.538,3.456958333,1.25746,89.980375,0.5
12/19/2007,2007,12,19,1.367,-7.8534,98.551,76.679,2.498291667,0.25149,76.55085833,0.4
12/20/2007,2007,12,20,3.4963,-7.5346,97.821,75.022,2.949916667,0.25149,85.90733333,0.5
12/21/2007,2007,12,21,2.571,-7.3502,98.872,81.997,4.098458333,0.7666,67.69846208,0.4
12/22/2007,2007,12,22,-2.6755,-10.669,95.672,71.409,9.019041667,24.64931,60.79877917,0.6
12/23/2007,2007,12,23,-1.8516,-12.069,90.251,69.949,4.07775,0,85.78827083,0.5
12/24/2007,2007,12,24,0.98836,-8.3221,94.061,73.746,4.07925,0,80.77245,0.5
12/25/2007,2007,12,25,-0.05997,-6.8971,100,86.551,4.966208333,0,80.07341667,0.3
12/26/2007,2007,12,26,-0.7113,-14.066,100,90.443,2.934541667,0,94.49782208,0.2
12/27/2007,2007,12,27,-8.3808,-16.199,98.873,93.986,1.383625,0,59.16811667,0.2
12/28/2007,2007,12,28,-2.6596,-10.584,100,80.467,2.909208333,0,81.31702083,0.3
12/29/2007,2007,12,29,-2.9754,-14.009,96.159,72.959,3.366416667,0,75.26590708,0.4
12/30/2007,2007,12,30,-1.9042,-14.16,95.347,71.027,3.421458333,0,87.12638125,0.5
12/31/2007,2007,12,31,-0.67684,-11.035,100,76.851,4.967166667,0,85.60740208,0.4
1/1/2008,2008,1,1,-6.3145,-16.945,86.884,68.376,4.98,0,86.6309875,0.5
1/2/2008,2008,1,2,-6.3064,-17.835,87.53,63.16,3.907166667,0,83.7296875,0.5
1/3/2008,2008,1,3,0.09846,-9.881,86.404,68.581,8.682291667,1.585,81.47338333,0.8
1/4/2008,2008,1,4,0.30154,-6.6542,93.118,78.496,4.024708333,0,75.92755417,0.5
1/5/2008,2008,1,5,3.824,-4.8612,100,75.038,3.4915,0,72.21455833,0.6
1/6/2008,2008,1,6,3.3208,-1.3955,100,74.853,2.076166667,0,69.62543583,0.5
1/7/2008,2008,1,7,3.7711,-1.3643,96.459,73.293,2.498541667,0.50298,89.30899583,0.6
1/8/2008,2008,1,8,1.8412,-6.8123,94.452,70.497,4.450333333,0,88.139475,0.7
1/9/2008,2008,1,9,2.3086,-6.4752,96.618,82.489,3.554458333,0,51.242445,0.5
1/10/2008,2008,1,10,0.54867,-7.2651,100,72.045,6.252583333,0.25149,87.7777125,0.6
1/11/2008,2008,1,11,2.2339,-10.727,97.205,74.002,2.884166667,0.25149,87.72415417,0.5
1/12/2008,2008,1,12,-1.5761,-9.0955,99.702,83.591,3.352833333,0.25149,77.51029375,0.3
1/13/2008,2008,1,13,2.328,-12.654,100,80.809,3.141916667,0,97.7068125,0.4
1/14/2008,2008,1,14,-5.9302,-8.7756,100,98.399,1.946125,0,43.72895917,0.2
1/15/2008,2008,1,15,2.3145,-8.8231,100,82.831,3.533541667,0.25149,64.43261833,0.4
1/16/2008,2008,1,16,-0.06363,-10.141,99.1,81.062,2.391541667,0,38.62561833,0.4
1/17/2008,2008,1,17,-6.3492,-16.286,92.407,62.164,7.217958333,0,94.02442958,0.6
1/18/2008,2008,1,18,-3.8952,-17.565,100,65.376,1.668458333,0,91.769125,0.4
1/19/2008,2008,1,19,-9.392,-21.191,92.362,65.174,14.61625,0,100.875825,0.5
1/20/2008,2008,1,20,-7.4347,-12.657,90.524,77.814,4.842083333,0,72.9241,0.4
1/21/2008,2008,1,21,-10.873,-14.708,92.368,84.945,12.74083333,0,48.14387583,0.3
1/22/2008,2008,1,22,-8.301,-18.912,89.291,66.447,10.89333333,0,101.9102417,0.5
1/23/2008,2008,1,23,-3.264,-18.323,90.756,73.865,6.459208333,0,87.52369667,0.5
1/24/2008,2008,1,24,-6.3822,-20.612,91.013,74.149,7.848166667,0,105.9519583,0.5
1/25/2008,2008,1,25,0.4224,-8.3898,88.733,68.823,4.5,0,100.0371583,0.7
1/26/2008,2008,1,26,4.4668,-3.2789,90.58,61.324,0.272375,0,107.9718917,0.5
1/27/2008,2008,1,27,5.3784,-4.9525,92.742,69.132,0.5,0,95.90735917,0.6
1/28/2008,2008,1,28,8.7123,1.3422,97.234,69.611,3.83625,1.00645,68.60369167,1
1/29/2008,2008,1,29,-0.23364,-14.156,93.978,64.487,5.007875,0,97.69866958,0.8
1/30/2008,2008,1,30,-9.8472,-14.848,89.568,71.529,13.09333333,0,94.52462083,0.5
1/31/2008,2008,1,31,-7.49,-16.615,93.08,69.45,8.745416667,0.25149,111.1976021,0.5
2/1/2008,2008,2,1,1.1922,-13.538,93.816,63.498,5.784381667,0,104.6120333,0.9
2/2/2008,2008,2,2,1.7898,-5.8996,96.87,73.377,2.686420833,0,94.02412292,0.6
2/3/2008,2008,2,3,2.7162,-3.9153,100,85.653,4.138583333,0.7545,88.36520625,0.5
2/4/2008,2008,2,4,0.53325,-0.63266,100,96.369,4.282015,0,29.1148125,0.2
2/5/2008,2008,2,5,-0.30146,-7.8942,100,97.264,9.485954167,3.16706,54.8641375,0.2
2/6/2008,2008,2,6,-6.1733,-12.767,94.996,80.809,4.365441667,0,121.7439125,0.4
2/7/2008,2008,2,7,1.2449,-8.2762,97.134,73.514,4.437916667,0.25149,116.3013083,0.7
2/8/2008,2008,2,8,4.8186,-5.488,90.837,66.765,4.476854167,0.25149,128.0696458,1.1
2/9/2008,2008,2,9,2.4095,-9.1425,88.65,75.52,6.2153375,0,98.57955,0.8
2/10/2008,2008,2,10,-9.6105,-13.185,86.14,64.736,4.678391667,0,130.0447838,0.6
2/11/2008,2008,2,11,-5.0222,-13.621,93.039,73.276,4.723316667,0,95.97068333,0.5
2/12/2008,2008,2,12,-4.2053,-13.251,96.048,76.739,3.458095833,0,131.9507875,0.5
2/13/2008,2008,2,13,7.2496,-7.6786,95.713,63.248,4.691004167,0,137.4319583,1.3
2/14/2008,2008,2,14,2.3851,-10.799,100,80.165,7.593275,10.57947,35.15336917,0.6
2/15/2008,2008,2,15,0.90431,-11.607,93.635,65.842,2.742132083,0,135.1320113,0.8
2/16/2008,2008,2,16,4.9552,-7.0096,91.686,61.687,4.039920833,0,128.491605,1.2
2/17/2008,2008,2,17,2.7508,-1.7883,98.89,65.841,10.07334167,41.17642,99.24724583,1.1
2/18/2008,2008,2,18,-1.7794,-9.3205,83.827,52.126,6.2862,0.7666,140.8735208,1.1
2/19/2008,2008,2,19,10.07,-9.3472,87.721,47.503,4.863179167,0,136.7304867,2
2/20/2008,2008,2,20,-9.0773,-18.189,80.643,63.307,5.602816667,0,161.5505825,0.6
2/21/2008,2008,2,21,-6.6127,-12.927,85.769,65.499,2.052815,0,75.4910125,0.5
2/22/2008,2008,2,22,5.4654,-11.881,92.786,49.219,2.08758375,0,171.5071138,1.3
2/23/2008,2008,2,23,5.2378,-6.1423,99.268,71.363,3.631908333,0,155.7007208,1.1
2/24/2008,2008,2,24,14.136,-0.74712,100,45.503,4.552695833,0,153.5812542,2.4
2/25/2008,2008,2,25,2.7982,-4.8123,100,95.415,8.574004167,50.03103,26.72053542,0.2
2/26/2008,2008,2,26,2.1619,-6.3892,100,61.404,7.1906625,17.54981,157.2920125,1.2
2/27/2008,2008,2,27,6.536,-4.5671,92.262,59.959,2.208425,0,180.6935571,1.4
2/28/2008,2008,2,28,11.077,0.14429,91.938,67.491,3.272804167,0.25149,103.1396875,1.4
2/29/2008,2008,2,29,10.752,0.83341,95.137,52.385,3.831041667,0,189.1037613,2
3/1/2008,2008,3,1,19.498,1.5447,94.786,35.274,4.461291667,0,189.60155,3.5
3/2/2008,2008,3,2,7.9122,1.4726,95.018,71.257,8.116004167,1.00603,45.06273333,1.2
3/3/2008,2008,3,3,1.1639,-6.2181,91.5,46.891,6.4966375,0,195.6356175,1.5
3/4/2008,2008,3,4,5.7529,-7.9291,93.832,44.771,4.4810875,0,143.9648375,1.7
3/5/2008,2008,3,5,2.5156,-6.7287,92.853,53.491,7.4877375,2.0727,162.2687917,1.5
3/6/2008,2008,3,6,6.0242,-8.9335,100,41.108,2.889433333,0,183.7073375,1.6
3/7/2008,2008,3,7,-5.5024,-16.887,96.686,46.565,5.910816667,0,193.1241783,1
3/8/2008,2008,3,8,9.4166,-11.58,90.104,41.36,3.8015,0,169.9081196,2.1
3/9/2008,2008,3,9,7.5721,-5.655,97.885,36.106,3.039070833,0,209.0094325,2
3/10/2008,2008,3,10,11.119,-8.5344,98.388,35.682,2.877479583,0,207.1925588,2.3
3/11/2008,2008,3,11,20.008,0.12566,84.844,18.366,4.167060417,0,235.274175,4.5
3/12/2008,2008,3,12,16.848,1.4472,75.511,35.59,5.239779167,0,184.6096792,3.7
3/13/2008,2008,3,13,16.475,-0.46138,87.059,27.502,3.276329167,0,203.8066583,3.3
3/14/2008,2008,3,14,9.3658,0.07426,90.164,48.598,5.433479167,0,145.1907696,2.1
3/15/2008,2008,3,15,4.9689,-5.0962,95.388,39.104,3.580020833,0,206.1803392,1.9
3/16/2008,2008,3,16,2.3632,-5.0601,94.732,56.359,4.7070625,0,72.30165875,1.2
3/17/2008,2008,3,17,3.9856,0.20132,100,95.679,3.20935,14.85951,52.93434167,0.5
3/18/2008,2008,3,18,11.07,-1.1773,100,45.947,4.285164167,0,203.7666438,2.4
3/19/2008,2008,3,19,16.137,-1.8529,94.869,34.994,3.606679167,0,214.1390558,3.2
3/20/2008,2008,3,20,18.801,-1.002,97.721,24.228,3.858285833,0,211.4311088,3.9
3/21/2008,2008,3,21,12.271,2.5976,88.192,34.792,7.692120833,0,229.3586496,3.5
3/22/2008,2008,3,22,7.3542,-0.27378,95.654,48.256,5.071204167,0,160.2474858,2
3/23/2008,2008,3,23,6.2839,-6.2106,93.213,40.045,4.098020833,0,204.1294308,2.1
3/24/2008,2008,3,24,18.628,-4.826,89.766,29.555,6.269054167,0,201.0787967,4.5
3/25/2008,2008,3,25,13.589,2.4902,76.303,21.819,4.257614583,0,213.823655,3.6
3/26/2008,2008,3,26,13.241,-0.51338,68.699,30.026,4.103002083,0,125.6191083,3.1
3/27/2008,2008,3,27,7.2284,-0.20868,100,66.494,5.775279167,0,46.89424167,1.1
3/28/2008,2008,3,28,8.1371,-0.51705,100,49.502,2.165966667,0,168.2858496,1.8
3/29/2008,2008,3,29,11.748,1.7264,83.824,49.419,6.1834375,0,145.0139833,2.6
3/30/2008,2008,3,30,6.7015,1.5763,100,71.746,5.631579167,5.03622,46.29048333,0.9
3/31/2008,2008,3,31,2.9281,0.99913,100,87.258,7.63315,13.90809,54.44948333,0.5
4/1/2008,2008,4,1,3.8519,-1.9824,92.225,61.547,4.852621667,0,146.474265,1.5
4/2/2008,2008,4,2,12.358,-0.99569,90.889,39.668,4.526266667,0,225.14387,3
4/3/2008,2008,4,3,5.2639,2.5773,100,77.893,3.9974875,9.56705,62.26057542,0.9
4/4/2008,2008,4,4,15.297,0.65003,100,32.578,3.388195833,0,253.4181588,3.4
4/5/2008,2008,4,5,18.757,2.32,92.558,35.125,6.669066667,0,231.1136833,4.5
4/6/2008,2008,4,6,16.406,1.3028,89.594,24.053,6.525779167,0,244.9672808,4.6
4/7/2008,2008,4,7,5.686,-2.7108,100,48.823,3.779633333,2.51583,51.393515,1.3
4/8/2008,2008,4,8,10.118,0.5565,100,51.133,3.210579167,0.25149,165.9002833,2.1
4/9/2008,2008,4,9,10.509,-1.4252,100,57.761,4.541106667,0.50303,122.9481813,1.8
4/10/2008,2008,4,10,5.0033,0.46245,100,96.062,7.335175,26.43902,32.78724167,0.3
4/11/2008,2008,4,11,3.7078,0.03953,95.732,73.927,12.13043333,4.56018,102.2547542,1.1
4/12/2008,2008,4,12,6.8752,-0.29341,84.881,43.598,8.840275,0.78181,272.7022788,2.8
4/13/2008,2008,4,13,9.3906,-3.2106,91.742,27.851,5.374179167,0,281.4340379,3.2
4/14/2008,2008,4,14,15.468,-4.0264,88.262,29.326,4.148679583,0,273.0377625,3.9
4/15/2008,2008,4,15,24.876,2.7507,80.53,26.635,9.85835,1.28171,278.3206708,7.5
4/16/2008,2008,4,16,19.07,9.8755,66.648,38.971,9.1215875,0,248.3165904,5.5
4/17/2008,2008,4,17,9.2428,2.9511,98.931,67.35,9.191445833,30.77159,37.24731667,1.3
4/18/2008,2008,4,18,13.448,2.5554,100,51.474,6.785079167,9.67653,238.3504317,3
4/19/2008,2008,4,19,19.428,0.59656,97.919,38.965,2.4809125,0,293.1773654,3.9
4/20/2008,2008,4,20,25.163,7.3603,91.378,40.557,7.538275,0,244.5182104,5.8
4/21/2008,2008,4,21,16.525,6.5294,82.339,45.031,7.6125875,0,254.2175963,4.2
4/22/2008,2008,4,22,20.836,2.5144,83.064,19.65,3.597816667,0,301.3940275,5.2
4/23/2008,2008,4,23,22.939,5.7929,91.956,53.395,5.375779167,1.5253,206.2110696,4.1
4/24/2008,2008,4,24,18.569,11.908,100,90.303,4.053375,3.01955,51.29193333,0.9
4/25/2008,2008,4,25,9.8717,1.1259,98.556,65.688,10.12270417,8.37924,161.9853792,1.9
4/26/2008,2008,4,26,8.0492,-1.0505,100,64.876,2.264795833,6.2906,78.1583,1.2
4/27/2008,2008,4,27,13.034,0.21134,100,37.162,4.6649375,0,291.6745529,3.5
4/28/2008,2008,4,28,11.394,-0.57189,96.629,36.703,3.012783333,0,297.5473183,3.2
4/29/2008,2008,4,29,17.11,0.16189,90.69,33.891,4.738775,0,278.2898879,4.3
4/30/2008,2008,4,30,23.897,5.4869,84.111,35.732,6.310083333,0,281.1730292,5.9
5/1/2008,2008,5,1,17.299,9.8102,100,54.765,6.041075,0,239.0624,3.5
5/2/2008,2008,5,2,9.1516,1.4739,98.583,75.311,5.9726625,8.67713,69.37526167,1.2
5/3/2008,2008,5,3,14.325,1.4973,84.798,26.851,6.4237625,0,309.0088446,4.5
